Key,City,Region,Longitude,Latitude
Mexico/Oaxaca/Salina Cruz,Salina Cruz,North America,-95.199997,16.200001
Mexico/Oaxaca/San Pedro Pochutla,San Pedro Pochutla,North America,-96.466667,15.75
Mexico/Puebla/Puebla,Puebla,North America,-98.199997,19.033333
Mexico/Quintana Roo/Cancun,Cancun,North America,-86.820274,21.156668
Mexico/Quintana Roo/Chetumal,Chetumal,North America,-88.300835,18.518888
Mexico/Quintana Roo/Cozumel,Cozumel,North America,-86.933334,20.516666
Mexico/San Luis Potos/San Luis Potosí,San Luis Potosí,North America,-100.977219,22.152779
Mexico/Sinaloa/Culiacan,Culiacan,North America,-107.400002,24.799999
Mexico/Sinaloa/Los Mochis,Los Mochis,North America,-109.035004,25.801111
Mexico/Sinaloa/Mazatlan,Mazatlan,North America,-106.25,23.15
Mexico/Sonora/Cananea,Cananea,North America,-110.300552,30.981943
Mexico/Sonora/Ciudad Obregón,Ciudad Obregón,North America,-110.0,27.5
Mexico/Sonora/Guaymas,Guaymas,North America,-110.933334,27.966667
Mexico/Sonora/Hermosillo,Hermosillo,North America,-110.959167,29.073055
Mexico/Sonora/Nacozari de Garcia,Nacozari de Garcia,North America,-109.650002,30.383333
Mexico/Sonora/Navojoa,Navojoa,North America,-109.443336,27.071943
Mexico/Sonora/Nogales,Nogales,North America,-110.945831,31.318611
Mexico/Sonora/Pitiquito,Pitiquito,North America,-112.099998,30.697779
Mexico/Sonora/Puerto Peñasco,Puerto Peñasco,North America,-113.536942,31.316668
Mexico/Tabasco/Villahermosa,Villahermosa,North America,-92.928329,17.996668
Mexico/Tamaulipas/Ciudad Victoria,Ciudad Victoria,North America,-99.146111,23.72611
Mexico/Tamaulipas/Madero,Madero,North America,-97.849998,22.266666
Mexico/Tamaulipas/Nuevo Laredo,Nuevo Laredo,North America,-99.508057,27.486389
Mexico/Tamaulipas/Reynosa,Reynosa,North America,-98.283333,26.1
Mexico/Tamaulipas/Soto la Marina,Soto la Marina,North America,-98.210831,23.768888
Mexico/Tamaulipas/Tampico - Aeropuerto,Tampico - Aeropuerto,North America,-97.886108,22.294167
Mexico/Veracruz/Coatzacoalcos,Coatzacoalcos,North America,-94.416664,18.15
Mexico/Veracruz/Tuxpan,Tuxpan,North America,-97.366669,20.950001
Mexico/Veracruz/Veracruz - Faros,Veracruz - Faros,North America,-96.133331,19.200001
Mexico/Yucat/Merida,Merida,North America,-89.650002,20.983334
Mexico/Zacatecas/Zacatecas,Zacatecas,North America,-102.576668,22.761389
Moldova/Baltsata,Baltsata,Europe,28.98,47.02
Moldova/Chisinau,Chisinau,Europe,28.866667,47.016666
Monaco/Monte Carlo,Monte Carlo,Europe,7.384,43.703999
Mongolia/Altay,Altay,Asia,96.25,46.400002
Mongolia/Arvayheer,Arvayheer,Asia,102.775002,46.263889
Mongolia/Baruun-Urt,Baruun-Urt,Asia,113.283333,46.683334
Mongolia/Bayan-Ulaan,Bayan-Ulaan,Asia,102.76667,46.566666
Mongolia/Bayanhongor,Bayanhongor,Asia,100.133331,46.700001
Mongolia/Bayshint,Bayshint,Asia,112.699997,45.799999
Mongolia/Bulgan,Bulgan,Asia,103.550003,48.799999
Mongolia/Buyant-Uhaa,Buyant-Uhaa,Asia,110.166664,44.883335
Mongolia/Choybalsan,Choybalsan,Asia,114.5,48.066666
Mongolia/Choyr,Choyr,Asia,108.216667,46.450001
Mongolia/Dalandzadagad,Dalandzadagad,Asia,104.416664,43.583332
Mongolia/Dund-Us,Dund-Us,Asia,91.650002,48.016666
Mongolia/Dzuunharaa,Dzuunharaa,Asia,106.066666,48.916668
Mongolia/Ereencav,Ereencav,Asia,115.725258,49.880699
Mongolia/Erenhot,Erenhot,Asia,111.900002,43.733334
Mongolia/Hovd,Hovd,Asia,102.174911,44.670238
Mongolia/Kharkhorin,Kharkhorin,Asia,102.823792,47.197529
Mongolia/Lun,Lun,Asia,105.25,47.866665
Mongolia/Mandalgovi,Mandalgovi,Asia,106.283333,45.766666
Mongolia/Moron,Moron,Asia,100.166664,49.633335
Mongolia/Mörön,Mörön,Asia,100.162498,49.634171
Mongolia/Olgii,Olgii,Asia,89.962502,48.96833
Mongolia/Olgiy,Olgiy,Asia,89.966667,48.966667
Mongolia/Ondorhaan,Ondorhaan,Asia,110.666664,47.316666
Mongolia/Onon,Onon,Asia,110.566666,48.533333
Mongolia/Tosontsengel,Tosontsengel,Asia,98.28389,48.756672
Mongolia/Tsagaannuur,Tsagaannuur,Asia,89.732887,49.50938
Mongolia/Tsetserlig,Tsetserlig,Asia,101.466667,47.450001
Mongolia/Ulaanbaatar,Ulaanbaatar,Asia,106.98333,47.933334
Mongolia/Ulaangom,Ulaangom,Asia,92.066666,49.849998
Mongolia/Ulaanhudag,Ulaanhudag,Asia,104.5,47.333328
Mongolia/Zuunmod,Zuunmod,Asia,106.952759,47.706928
Montenegro/Herceg Novi,Herceg Novi,Europe,18.549999,42.450001
Montenegro/Kolasin,Kolasin,Europe,19.533333,42.833332
Montenegro/Niksic,Niksic,Europe,18.950001,42.766666
Montenegro/Pljevlja,Pljevlja,Europe,19.35,43.349998
Montenegro/Podgorica,Podgorica,Europe,19.283333,42.433334
Montenegro/Tivat,Tivat,Europe,18.733334,42.400002
Montenegro/Ulcinj,Ulcinj,Europe,19.216667,41.916668
Morocco/Agadir,Agadir,Africa,-9.566667,30.383333
Morocco/Ahfir,Ahfir,Africa,-2.10027,34.953678
Morocco/Al Hoceima,Al Hoceima,Africa,-3.85,35.183334
Morocco/Asilah,Asilah,Africa,-6.03415,35.465221
Morocco/Azemmour,Azemmour,Africa,-8.3425,33.28952
Morocco/Azrou,Azrou,Africa,-5.166667,33.5
Morocco/Barrechid,Barrechid,Africa,-7.583333,33.366665
Morocco/Beni-Mellal,Beni-Mellal,Africa,-6.4,32.366665
Morocco/Berkane,Berkane,Africa,-2.32,34.919998
Morocco/Boujniba,Boujniba,Africa,-6.77464,32.900459
Morocco/Bouznika,Bouznika,Africa,-7.15968,33.789421
Morocco/Casablanca,Casablanca,Africa,-7.066667,33.566666
Morocco/Chefchaouene,Chefchaouene,Africa,-5.2636,35.168781
Morocco/Dakhla,Dakhla,Africa,-9.55572,30.410709
Morocco/El Aïoun,El Aïoun,Africa,-2.50612,34.583191
Morocco/El Hajeb,El Hajeb,Africa,-5.371,33.687859
Morocco/El Jadida,El Jadida,Africa,-8.50602,33.254921
Morocco/El Kelaa des Srarhna,El Kelaa des Srarhna,Africa,-7.583333,32.116665
Morocco/Er Rachida,Er Rachida,Africa,-4.4,31.933332
Morocco/Essaouira,Essaouira,Africa,-9.783334,31.516666
Morocco/Figuig (Centre),Figuig (Centre),Africa,-1.22855,32.10891
Morocco/Fkih Ben Salah,Fkih Ben Salah,Africa,-6.69062,32.500931
Morocco/Guelmim,Guelmim,Africa,-10.05738,28.986959
Morocco/Guercif,Guercif,Africa,-3.35361,34.225681
Morocco/Ifrane,Ifrane,Africa,-6.3494,31.702169
Morocco/Imagrouden,Imagrouden,Africa,-3.69825,35.060001
Morocco/Imzoûrene,Imzoûrene,Africa,-3.86,35.150002
Morocco/Jebel Tiskaouine,Jebel Tiskaouine,Africa,-5.11643,31.02722
Morocco/Jerada,Jerada,Africa,-2.16,34.310001
Morocco/Kasba Tadla,Kasba Tadla,Africa,-6.283333,32.533333
Morocco/Khemisset,Khemisset,Africa,-6.06627,33.824039
Morocco/Khenifra,Khenifra,Africa,-5.6686,32.939098
Morocco/Khouribga,Khouribga,Africa,-6.9063,32.881081
Morocco/Ksar el Kebir,Ksar el Kebir,Africa,-5.90534,35.00174
Morocco/Lalla Ito,Lalla Ito,Africa,-6.066667,34.25
Morocco/Larache,Larache,Africa,-6.133333,35.183334
Morocco/Marrakech,Marrakech,Africa,-8.033334,31.616667
Morocco/Martil,Martil,Africa,-5.27522,35.616619
Morocco/Mechrá Belqsiri,Mechrá Belqsiri,Africa,-5.95372,34.573959
Morocco/Meknes,Meknes,Africa,-5.533333,33.883335
Morocco/Mhamid,Mhamid,Africa,-5.72,29.82
Morocco/Midelt,Midelt,Africa,-4.733333,32.683334
Morocco/Mohammedia,Mohammedia,Africa,-7.38298,33.686069
Morocco/Nador,Nador,Africa,-2.93352,35.168129
Morocco/Nouaseur,Nouaseur,Africa,-7.62105,33.380199
Morocco/Ouarzazate,Ouarzazate,Africa,-6.9,30.933332
Morocco/Ouazzane,Ouazzane,Africa,-5.58224,34.797112
Morocco/Oued Zem,Oued Zem,Africa,-6.57359,32.862701
Morocco/Oujda,Oujda,Africa,-1.933333,34.783333
Morocco/Oulad Tayeb,Oulad Tayeb,Africa,-4.99509,33.946331
Morocco/Oulad Teïma,Oulad Teïma,Africa,-9.20897,30.39467
Morocco/Ouled Khlifa,Ouled Khlifa,Africa,-5.00153,33.94265
Morocco/Rabat,Rabat,Africa,-6.766667,34.049999
Morocco/Safi,Safi,Africa,-9.233334,32.283333
Morocco/Salé,Salé,Africa,-6.79846,34.053101
Morocco/Sefrou,Sefrou,Africa,-4.828,33.83186
Morocco/Settat,Settat,Africa,-7.61662,33.00103
Morocco/Sidi Bennour,Sidi Bennour,Africa,-8.42769,32.652359
Morocco/Sidi Bouiachi,Sidi Bouiachi,Africa,-3.69927,35.048931
Morocco/Sidi Ifni,Sidi Ifni,Africa,-10.183333,29.383333
Morocco/Sidi Kacem,Sidi Kacem,Africa,-5.70775,34.221489
Morocco/Sidi Slimane,Sidi Slimane,Africa,-5.92598,34.264778
Morocco/Sidi Smaïl,Sidi Smaïl,Africa,-8.5081,32.822681
Morocco/Sidi Yahia el Gharb,Sidi Yahia el Gharb,Africa,-6.30618,34.306519
Morocco/Skhirat,Skhirat,Africa,-7.04037,33.849838
Morocco/Souq Larb'a al Gharb,Souq Larb'a al Gharb,Africa,-6.00272,34.686642
Morocco/Tafraout,Tafraout,Africa,-8.9747,29.724489
Morocco/Tagzout,Tagzout,Africa,-3.6916,35.05571
Morocco/Tahala,Tahala,Africa,-4.42795,34.04845
Morocco/Tan-Tan,Tan-Tan,Africa,-11.10321,28.43799
Morocco/Tan-Tan Plage,Tan-Tan Plage,Africa,-11.083333,28.433332
Morocco/Tangier,Tangier,Africa,-5.9,35.733334
Morocco/Taounate,Taounate,Africa,-4.64009,34.53661
Morocco/Taourirt,Taourirt,Africa,-2.89732,34.407299
Morocco/Tarfaya,Tarfaya,Africa,-13.0,27.933332
Morocco/Taza,Taza,Africa,-4.0,34.216667
Morocco/Tetouan,Tetouan,Africa,-5.316667,35.599998
Morocco/Tiflet,Tiflet,Africa,-6.3065,33.894691
Morocco/Tinghir,Tinghir,Africa,-5.53278,31.514721
Morocco/Tirhanimîne,Tirhanimîne,Africa,-3.95453,35.236191
Morocco/Tiznit,Tiznit,Africa,-9.73162,29.69742
Morocco/Tmourghout,Tmourghout,Africa,-4.02696,33.906502
Morocco/Youssoufia,Youssoufia,Africa,-8.52941,32.246342
Morocco/Zagora,Zagora,Africa,-5.8384,30.332411
Morocco/Zaïo,Zaïo,Africa,-2.7329,34.942822
Morocco/Zouiat ech Cheïkh,Zouiat ech Cheïkh,Africa,-5.91783,32.645618
Mozambique/Beira,Beira,Africa,34.900002,-19.799999
Mozambique/Chibuto,Chibuto,Africa,33.53056,-24.68667
Mozambique/Chicoa,Chicoa,Africa,32.333332,-15.616667
Mozambique/Chioco,Chioco,Africa,32.833332,-16.4
Mozambique/Chokwé,Chokwé,Africa,32.98333,-24.533331
Mozambique/Cuamba,Cuamba,Africa,36.53722,-14.80306
Mozambique/Dondo,Dondo,Africa,34.743061,-19.60944
Mozambique/Enchaua,Enchaua,Africa,35.049999,-17.383333
Mozambique/Giramariro,Giramariro,Africa,33.599998,-14.816667
Mozambique/Inhambane,Inhambane,Africa,35.383335,-23.866667
Mozambique/Lichinga,Lichinga,Africa,35.233334,-13.266666
Mozambique/Lumbo,Lumbo,Africa,40.666668,-14.95
Mozambique/Macia,Macia,Africa,33.098888,-25.026939
Mozambique/Manjacaze,Manjacaze,Africa,33.882778,-24.71167
Mozambique/Maputo,Maputo,Africa,32.566666,-25.916666
Mozambique/Marrupa,Marrupa,Africa,37.549999,-13.233334
Mozambique/Matola,Matola,Africa,32.458889,-25.962219
Mozambique/Maxixe,Maxixe,Africa,35.347221,-23.85972
Mozambique/Melata,Melata,Africa,40.533333,-14.366667
Mozambique/Milange,Milange,Africa,35.75,-16.1
Mozambique/Mocímboa,Mocímboa,Africa,40.349998,-11.31667
Mozambique/Montepuez,Montepuez,Africa,39.0,-13.116667
Mozambique/Mueda,Mueda,Africa,39.549999,-11.666667
Mozambique/Mutuáli,Mutuáli,Africa,37.00444,-14.87056
Mozambique/Nacala,Nacala,Africa,40.733334,-14.466666
Mozambique/Nampula,Nampula,Africa,39.283333,-15.1
Mozambique/Quelimane,Quelimane,Africa,36.883335,-17.883333
Mozambique/Ressano Garcia,Ressano Garcia,Africa,31.995279,-25.44278
Mozambique/Tete,Tete,Africa,33.75,-16.116667
Myanmar/Bagan,Bagan,Asia,94.861542,21.17264
Myanmar/Bassein,Bassein,Asia,94.76667,16.766666
Myanmar/Bhamo,Bhamo,Asia,97.25,24.266666
Myanmar/Bogale,Bogale,Asia,95.397423,16.294161
Myanmar/Chauk,Chauk,Asia,94.817841,20.89921
Myanmar/Dawei,Dawei,Asia,98.194229,14.07375
Myanmar/Falam,Falam,Asia,93.677788,22.913349
Myanmar/Hakha,Hakha,Asia,93.616669,22.65
Myanmar/Heho,Heho,Asia,96.783333,20.733334
Myanmar/Hinthada,Hinthada,Asia,95.457062,17.649441
Myanmar/Hpa-an,Hpa-an,Asia,97.634819,16.88953
Myanmar/Kanbe,Kanbe,Asia,96.001678,16.707279
Myanmar/Kayan,Kayan,Asia,96.560371,16.90802
Myanmar/Kengtung,Kengtung,Asia,99.616669,21.299999
Myanmar/Kyaikkami,Kyaikkami,Asia,97.563881,16.07686
Myanmar/Kyaiklat,Kyaiklat,Asia,95.723732,16.445021
Myanmar/Kyaikto,Kyaikto,Asia,97.011238,17.30858
Myanmar/Kyaukse,Kyaukse,Asia,96.135078,21.6056
Myanmar/Lashio,Lashio,Asia,97.75,22.966667
Myanmar/Letpandan,Letpandan,Asia,95.750763,17.78664
Myanmar/Loikaw,Loikaw,Asia,97.209747,19.67798
Myanmar/Magway,Magway,Asia,94.932457,20.149561
Myanmar/Mandalay,Mandalay,Asia,96.083336,21.933332
Myanmar/Martaban,Martaban,Asia,97.6157,16.528339
Myanmar/Maubin,Maubin,Asia,95.654411,16.73148
Myanmar/Mawlaik,Mawlaik,Asia,94.404778,23.64254
Myanmar/Mawlamyine,Mawlamyine,Asia,97.62825,16.490511
Myanmar/Mawlamyinegyunn,Mawlamyinegyunn,Asia,95.264877,16.377199
Myanmar/Maymyo,Maymyo,Asia,96.470657,22.028259
Myanmar/Meiktila,Meiktila,Asia,95.883331,20.883333
Myanmar/Mergui,Mergui,Asia,98.616669,12.433333
Myanmar/Minbu,Minbu,Asia,94.966667,20.166666
Myanmar/Mogok,Mogok,Asia,96.509819,22.91766
Myanmar/Monywa,Monywa,Asia,95.135834,22.108561
Myanmar/Mudon,Mudon,Asia,97.724602,16.256241
Myanmar/Mudong,Mudong,Asia,97.416664,27.333334
Myanmar/Myanaung,Myanaung,Asia,95.320137,18.28651
Myanmar/Myaydo,Myaydo,Asia,95.215118,19.36838
Myanmar/Myingyan,Myingyan,Asia,95.388397,21.46002
Myanmar/Myitkyina,Myitkyina,Asia,97.349998,25.366667
Myanmar/Naypyidaw,Naypyidaw,Asia,96.129723,19.745001
Myanmar/Nyaungdon,Nyaungdon,Asia,95.639572,17.04459
Myanmar/Nyaunglebin,Nyaunglebin,Asia,96.722473,17.95363
Myanmar/Pakokku,Pakokku,Asia,95.084381,21.33489
Myanmar/Panpa,Panpa,Asia,97.283333,25.35
Myanmar/Paungde,Paungde,Asia,95.505913,18.491671
Myanmar/Pegu,Pegu,Asia,96.066666,17.116667
Myanmar/Prome,Prome,Asia,95.22216,18.82464
Myanmar/Pyapon,Pyapon,Asia,95.678818,16.285431
Myanmar/Pyinmana,Pyinmana,Asia,96.216667,19.716667
Myanmar/Pyu,Pyu,Asia,96.437424,18.4813
Myanmar/Sagaing,Sagaing,Asia,95.979652,21.8787
Myanmar/Sandoway,Sandoway,Asia,94.300003,18.450001
Myanmar/Shwebo,Shwebo,Asia,95.698181,22.56925
Myanmar/Sittwe,Sittwe,Asia,92.866669,20.116667
Myanmar/Syriam,Syriam,Asia,96.245033,16.768869
Myanmar/Taungdwingyi,Taungdwingyi,Asia,95.545311,20.0065
Myanmar/Taunggyi,Taunggyi,Asia,97.050003,20.783333
Myanmar/Tavoy,Tavoy,Asia,98.216667,14.1
Myanmar/Thanatpin,Thanatpin,Asia,96.575233,17.291361
Myanmar/Tharyarwady,Tharyarwady,Asia,95.788132,17.65399
Myanmar/Thaton,Thaton,Asia,97.37001,16.918671
Myanmar/Thayetmyo,Thayetmyo,Asia,95.182716,19.320761
Myanmar/Thedaw,Thedaw,Asia,95.916664,20.966667
Myanmar/Thongwa,Thongwa,Asia,96.524979,16.759979
Myanmar/Toungoo,Toungoo,Asia,96.466667,18.916666
Myanmar/Twante,Twante,Asia,95.928658,16.71047
Myanmar/Wakema,Wakema,Asia,95.182777,16.603331
Myanmar/Yamethin,Yamethin,Asia,96.138741,20.43189
Myanmar/Yangon,Yangon,Asia,96.183334,16.9
Myanmar/Yenangyaung,Yenangyaung,Asia,94.871201,20.46504
Namibia/Arandis,Arandis,Africa,14.96667,-22.41667
Namibia/Aranos,Aranos,Africa,19.116671,-24.133329
Namibia/Bagani,Bagani,Africa,21.616449,-18.110649
Namibia/Bethanie,Bethanie,Africa,17.15,-26.48333
Namibia/Detmont,Detmont,Africa,17.466667,-22.483334
Namibia/Gobabis,Gobabis,Africa,18.966669,-22.450001
Namibia/Grootfontein,Grootfontein,Africa,18.116667,-19.6
Namibia/Hentiesbaai,Hentiesbaai,Africa,14.28333,-22.116671
Namibia/Hoachanas,Hoachanas,Africa,18.049999,-23.91667
Namibia/Karasburg,Karasburg,Africa,18.75,-28.01667
Namibia/Karibib,Karibib,Africa,15.83333,-21.933331
Namibia/Katima Mulilo,Katima Mulilo,Africa,24.26667,-17.5
Namibia/Keetmanshoop,Keetmanshoop,Africa,18.116667,-26.566668
Namibia/Khorixas,Khorixas,Africa,14.96667,-20.366671
Namibia/Luderitz,Luderitz,Africa,15.1,-26.633333
Namibia/Maltahöhe,Maltahöhe,Africa,16.98333,-24.83333
Namibia/Mariental,Mariental,Africa,17.966669,-24.633329
Namibia/Okahandja,Okahandja,Africa,16.91667,-21.98333
Namibia/Okakarara,Okakarara,Africa,17.433331,-20.58333
Namibia/Okashana Kelao,Okashana Kelao,Africa,16.658581,-18.24571
Namibia/Omaruru,Omaruru,Africa,15.93333,-21.433331
Namibia/Omuthiya,Omuthiya,Africa,16.216669,-17.716669
Namibia/Ondangwa,Ondangwa,Africa,15.95,-17.91667
Namibia/Ongandjera,Ongandjera,Africa,15.06667,-17.883329
Namibia/Ongwediva,Ongwediva,Africa,15.76667,-17.783331
Namibia/Opuwo,Opuwo,Africa,13.83998,-18.06068
Namibia/Oranjemund,Oranjemund,Africa,16.433331,-28.549999
Namibia/Oshakati,Oshakati,Africa,15.68333,-17.783331
Namibia/Oshikango,Oshikango,Africa,15.88333,-17.4
Namibia/Otavi,Otavi,Africa,17.33333,-19.65
Namibia/Otjimbingwe,Otjimbingwe,Africa,16.133329,-22.35
Namibia/Otjiwarongo,Otjiwarongo,Africa,16.64772,-20.46369
Namibia/Outapi,Outapi,Africa,14.98333,-17.5
Namibia/Outjo,Outjo,Africa,16.15,-20.116671
Namibia/Rehoboth,Rehoboth,Africa,17.08333,-23.316669
Namibia/Rundu,Rundu,Africa,19.766666,-17.916666
Namibia/Swakopmund,Swakopmund,Africa,14.516666,-22.683332
Namibia/Tses,Tses,Africa,18.0,-25.883329
Namibia/Tsumeb,Tsumeb,Africa,17.716667,-19.233334
Namibia/Usakos,Usakos,Africa,15.6,-22.0
Namibia/Walvis Bay,Walvis Bay,Africa,14.433333,-22.883333
Namibia/Warmbad,Warmbad,Africa,18.73333,-28.450001
Namibia/Windhoek,Windhoek,Africa,17.1,-22.566668
Nauru/Yaren District,Yaren District,Oceania,166.920868,-0.5678
Nepal/Baglung,Baglung,Asia,83.58976,28.271891
Nepal/Banepa,Banepa,Asia,85.521378,27.629789
Nepal/Barhaghare,Barhaghare,Asia,84.668266,27.881929
Nepal/Besisahar,Besisahar,Asia,82.412781,28.234171
Nepal/Bhadrapur,Bhadrapur,Asia,88.09436,26.544041
Nepal/Bhairahawa,Bhairahawa,Asia,83.449997,27.5
Nepal/Bharatpur,Bharatpur,Asia,84.433327,27.683331
Nepal/Bhojpur,Bhojpur,Asia,87.046066,27.171499
Nepal/Biratnagar,Biratnagar,Asia,87.283371,26.483101
Nepal/Birendranagar,Birendranagar,Asia,81.633888,28.60194
Nepal/Birgani,Birgani,Asia,84.966667,27.15
Nepal/Birgunj,Birgunj,Asia,84.87735,27.010429
Nepal/Butwal,Butwal,Asia,83.448357,27.70055
Nepal/Chhipra,Chhipra,Asia,81.839561,29.92786
Nepal/Chitre,Chitre,Asia,83.690758,28.426729
Nepal/Dadeldhura,Dadeldhura,Asia,80.580589,29.29842
Nepal/Dailekh,Dailekh,Asia,81.710114,28.844339
Nepal/Darchula,Darchula,Asia,80.52874,29.841209
Nepal/Dhangadhi,Dhangadhi,Asia,80.596107,28.70792
Nepal/Dhankuta,Dhankuta,Asia,87.333328,26.98333
Nepal/Dharan Bazar,Dharan Bazar,Asia,87.283546,26.812481
Nepal/Dipayal,Dipayal,Asia,80.940002,29.26083
Nepal/Gaur,Gaur,Asia,85.26667,26.76667
Nepal/Gulariya,Gulariya,Asia,81.333328,28.23333
Nepal/Hari Bdr Tamang House,Hari Bdr Tamang House,Asia,85.458931,27.628901
Nepal/Hitura,Hitura,Asia,85.032188,27.428391
Nepal/Ilam,Ilam,Asia,87.928238,26.90943
Nepal/Ithari,Ithari,Asia,87.283333,26.66667
Nepal/Jaleswar,Jaleswar,Asia,85.800812,26.64711
Nepal/Janakpur,Janakpur,Asia,85.906464,26.718281
Nepal/Jumla,Jumla,Asia,82.18383,29.274719
Nepal/Kathmandu,Kathmandu,Asia,85.366669,27.700001
Nepal/Khandbari,Khandbari,Asia,87.203903,27.374689
Nepal/Kharpunath,Kharpunath,Asia,82.157143,30.046511
Nepal/Kirtipur,Kirtipur,Asia,85.275436,27.67988
Nepal/Kodari,Kodari,Asia,85.948471,27.952511
Nepal/Lahan,Lahan,Asia,86.495148,26.72958
Nepal/Lobujya,Lobujya,Asia,86.816673,27.950001
Nepal/Lukla,Lukla,Asia,86.7314,27.68664
Nepal/Mahendranagar,Mahendranagar,Asia,80.333328,28.91667
Nepal/Malangwa,Malangwa,Asia,85.558113,26.856791
Nepal/Nagarkot,Nagarkot,Asia,85.520752,27.715219
Nepal/Nanche Bazar,Nanche Bazar,Asia,86.710579,27.805281
Nepal/Nepalganj,Nepalganj,Asia,81.616669,28.1
Nepal/Nepalgunj,Nepalgunj,Asia,81.616669,28.049999
Nepal/Panaoti,Panaoti,Asia,85.512398,27.581381
Nepal/Pokhara,Pokhara,Asia,83.968513,28.26689
Nepal/Pokhari Gau,Pokhari Gau,Asia,84.815117,27.8659
Nepal/Rajbiraj,Rajbiraj,Asia,86.75,26.533331
Nepal/Siddharthanagar,Siddharthanagar,Asia,83.449997,27.5
Nepal/Simikot,Simikot,Asia,81.827248,29.965879
Nepal/Siraha,Siraha,Asia,86.208702,26.65411
Nepal/Tansen,Tansen,Asia,83.5467,27.86731
Nepal/Tharpaila,Tharpaila,Asia,83.04071,27.857929
Nepal/Tikapur,Tikapur,Asia,81.133331,28.5
Nepal/Tulsipur,Tulsipur,Asia,82.297256,28.130989
Nepal/Waling,Waling,Asia,83.76667,27.98333
Nepal/kankrabari Dovan,kankrabari Dovan,Asia,85.459343,27.628811
Netherlands Antilles/Rigot,Rigot,Caribbean,-68.349998,12.25
Netherlands/Amersfoort,Amersfoort,Europe,5.3875,52.154999
Netherlands/Amsterdam,Amsterdam,Europe,4.766667,52.299999
Netherlands/De Koog,De Koog,Europe,4.783333,52.916668
Netherlands/Den Helder,Den Helder,Europe,4.75,52.966667
Netherlands/Duinrell,Duinrell,Europe,4.37913,52.147991
Netherlands/Eelde-Paterswolde,Eelde-Paterswolde,Europe,6.583333,53.116665
Netherlands/Eindhoven,Eindhoven,Europe,5.383333,51.433334
Netherlands/Enschede,Enschede,Europe,6.883333,52.266666
Netherlands/Gemert,Gemert,Europe,5.7,51.650002
Netherlands/Gilze,Gilze,Europe,4.95,51.566666
Netherlands/Haarlem,Haarlem,Europe,4.583333,52.466667
Netherlands/Heerde,Heerde,Europe,5.866667,52.049999
Netherlands/Helmond,Helmond,Europe,5.85,51.516666
Netherlands/Hoek van Holland,Hoek van Holland,Europe,4.1,51.983334
Netherlands/Leeuwarden,Leeuwarden,Europe,5.75,53.216667
Netherlands/Looperskapelle,Looperskapelle,Europe,3.666667,51.933334
Netherlands/Maastricht,Maastricht,Europe,5.783333,50.916668
Netherlands/Noordhinder,Noordhinder,Europe,2.566667,51.650002
Netherlands/Rotterdam,Rotterdam,Europe,4.433333,51.950001
Netherlands/Soesterberg,Soesterberg,Europe,5.266667,52.133335
Netherlands/Tønsberg,Tønsberg,Europe,5.85,52.616665
Netherlands/Valkenburg,Valkenburg,Europe,4.416667,52.183334
Netherlands/Vlissingen,Vlissingen,Europe,3.6,51.450001
Netherlands/Woensdrecht,Woensdrecht,Europe,4.35,51.433334
New Caledonia/Dumbea,Dumbea,Oceania,166.21666,-22.016666
New Caledonia/Ile des Pins,Ile des Pins,Oceania,166.483337,-20.433331
New Caledonia/Koumac,Koumac,Oceania,164.28334,-20.566668
New Caledonia/Nathalo,Nathalo,Oceania,167.233337,-20.766666
New Caledonia/Noumea,Noumea,Oceania,166.449997,-22.266666
New Caledonia/Plum,Plum,Oceania,166.46666,-22.266666
New Caledonia/Ponerihouen,Ponerihouen,Oceania,165.316666,-20.933332
New Zealand/Alexandra,Alexandra,Oceania,169.366669,-45.200001
New Zealand/Ashburton,Ashburton,Oceania,171.78334,-43.900002
New Zealand/Auckland,Auckland,Oceania,174.800003,-37.016666
New Zealand/Bemampore,Bemampore,Oceania,174.800003,-41.333332
New Zealand/Blenheim,Blenheim,Oceania,173.866669,-41.516666
New Zealand/Campbell Island,Campbell Island,Oceania,169.149994,-52.549999
New Zealand/Christchurch,Christchurch,Oceania,172.550003,-43.483334
New Zealand/Cromwell,Cromwell,Oceania,169.166672,-45.033333
New Zealand/Dunedin,Dunedin,Oceania,170.199997,-45.916668
New Zealand/Fairfield,Fairfield,Oceania,170.350006,-45.849998
New Zealand/Feilding,Feilding,Oceania,175.600006,-40.25
New Zealand/Gisborne,Gisborne,Oceania,177.96666,-38.650002
New Zealand/Greymouth,Greymouth,Oceania,171.166672,-42.450001
New Zealand/Haast,Haast,Oceania,169.03334,-43.866665
New Zealand/Hastings,Hastings,Oceania,176.75,-39.633335
New Zealand/Hokitika,Hokitika,Oceania,170.983337,-42.716667
New Zealand/Invercargill,Invercargill,Oceania,168.333328,-46.416668
New Zealand/Kaitaia,Kaitaia,Oceania,173.28334,-35.066666
New Zealand/Masterton,Masterton,Oceania,175.633331,-40.966667
New Zealand/Milford Sound,Milford Sound,Oceania,167.905777,-44.654491
